"ABSOLUTE_BEAM_ID","DEVICEID","ACTIVATION_DATE","LONGITUDE","LATITUDE","SERVICE_PLAN_NAME","LATITUDE_DEGREES","LONGITUDE_DEGREES","X","CAPOVERALL","CurrentModCodValue","USGOVERALL","SPECTRAL_EFFICIENCY","SPECTRAL_EFFICIENCY_BINNED","TOTAL_USAGE","TOTAL_USAGE_BINNED","lat","lng","loc","country"
"Beam 32","TERM609","2017-08-08 16:48:43.0",2637.889613,9317.350245,"I20E_3D_.5U_NSP1",93.28917075,26.63149355,680,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM520","2017-08-16 17:08:06.0",2311.961198,7655.239785,"I20E_3D_.5U_NSP1",76.9206630833333,23.1993533,722,200,"8PSK - three-fourth",200,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM943","2017-06-16 03:30:09.0",2635.826613,9190.241608,"I20E_3D_.5U_NSP1",92.5040268,26.5971102166667,623,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM686","2017-07-26 23:11:11.0",2530.218575,8194.562978,"I20E_3D_.5U_NSP1",82.5760496333333,25.5036429166667,538,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM946","2017-06-15 23:25:50.0",2608.946339,9247.86395,"I20E_3D_.5U_NSP1",92.7977325,26.14910565,621,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM947","2017-06-15 22:34:16.0",2332.52077,7702.855642,"I20E_5D_1U_NSP1",77.0475940333333,23.5420128333333,710,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM661","2017-07-30 20:44:58.0",2533.933878,8118.919708,"I20E_5D_1U_NSP1",81.3153284666667,25.5655646333333,491,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM800","2017-07-09 20:10:28.0",2515.241308,8140.37669,"I20E_3D_.5U_NSP1",81.6729448333333,25.2540218,487,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM663","2017-07-29 23:21:47.0",2309.3613,7635.82337,"I20E_5D_1U_NSP1",76.5970561666667,23.1560216666667,803,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM53","2017-10-03 17:47:20.0",2519.528006,8108.995306,"I20E_3D_.5U_10GB_NSP1",81.1499217666667,25.3254667666667,473,10000,"8PSK - fifth-sixth",9836,2.5,"[2 to 3)",0.164,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1109","2017-05-25 02:26:06.0",2643.429708,9217.838555,"I20E_20D_4U_NSP1",92.29730925,26.7238284666667,587,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM711","2017-07-22 22:30:06.0",2306.560026,7876.614113,"I20E_10D_2U_NSP1",79.2769018833333,23.1093337666667,781,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM296","2017-09-11 21:42:12.0",2635.290504,9220.727322,"I20E_3D_.5U_NSP1",92.3454553666667,26.5881750666667,614,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM972","2017-06-13 18:45:04.0",2515.722808,8209.821657,"I20E_5D_1U_20GB_NSP1",82.1636942833333,25.2620468,497,20000,"8PSK - three-fourth",0,2.25,"[2 to 3)",20,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM300","2017-09-11 16:16:14.0",2301.915477,7762.913985,"I20E_5D_1U_20GB_NSP1",78.0485664166667,23.0319246166667,742,20000,"8PSK - fifth-sixth",11780,2.5,"[2 to 3)",8.22,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1167","2017-05-12 16:54:14.0",2543.948702,8137.659266,"I20E_3D_.5U_NSP1",81.6276544333333,25.7324783666667,509,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM993","2017-06-10 23:56:03.0",2316.204773,7705.3311,"I20E_3D_.5U_NSP1",77.0888516666667,23.27007955,769,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1238","2017-04-07 01:21:37.0",2619.579242,9252.069595,"I20E_10D_2U_NSP1",92.8678265833334,26.3263207,584,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM629","2017-08-04 18:41:42.0",2638.464629,9296.725582,"I20E_3D_.5U_NSP1",93.6120930333333,26.64107715,681,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM768","2017-07-13 16:43:46.0",2644.769151,9389.723731,"I20E_3D_.5U_NSP1",94.4953955166667,26.7461525166667,560,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM720","2017-07-21 19:48:36.0",2311.962963,7857.774322,"I20E_5D_1U_NSP1",78.9629053666667,23.1993827166667,774,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM813","2017-07-07 00:49:03.0",2318.531698,7789.199045,"I20E_3D_.5U_NSP1",78.48665075,23.3088616333333,776,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM283","2017-09-13 03:09:08.0",2315.160401,7717.800101,"I20E_3D_.5U_NSP1",77.29666835,23.25267335,767,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM921","2017-06-19 18:33:43.0",2331.144253,7654.067862,"I20E_3D_.5U_NSP1",76.9011310333333,23.5190708833333,727,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM501","2017-08-17 15:27:15.0",2645.010114,9284.112009,"I20E_3D_.5U_NSP1",93.4018668166667,26.7501685666667,649,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM79","2017-09-30 20:40:31.0",2531.683028,8096.2268,"I20E_5D_1U_20GB_NSP1",81.60378,25.5280504666667,503,20000,"8PSK - fifth-sixth",19134,2.5,"[2 to 3)",0.866,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM472","2017-08-19 14:35:54.0",2636.445584,9241.693711,"I20E_3D_.5U_NSP1",92.6948951833333,26.6074264,652,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM518","2017-08-16 18:06:35.0",2291.901426,7724.98918,"I20E_1.5D_.2U_NSP1",77.4164863333333,23.5316904333333,737,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM823","2017-07-05 18:35:48.0",2525.981853,8209.886609,"I20E_3D_.5U_NSP1",82.1647768166667,25.4330308833333,529,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM927","2017-06-18 18:33:46.0",2627.614623,9209.554149,"I20E_3D_.5U_NSP1",92.1592358166667,26.4602437166667,620,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM749","2017-07-16 15:35:20.0",2513.307569,8136.21055,"I20E_3D_.5U_NSP1",81.6035091666667,25.2217928166667,531,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM688","2017-07-26 16:56:47.0",2317.04617,7715.090023,"I20E_1.5D_.2U_NSP1",77.2515003833333,23.2841028333333,717,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM598","2017-08-10 17:28:26.0",2624.401806,9256.356887,"I20E_3D_.5U_NSP1",92.93928145,26.4066967666667,572,0,"16APSK - five-sixth",0,3.333,"[3 and above)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM875","2017-06-26 21:39:14.0",2308.907535,7645.816225,"I20E_5D_1U_NSP1",76.76360375,23.1484589166667,712,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM600","2017-08-09 18:57:18.0",2638.318136,9255.372405,"I20E_3D_.5U_NSP1",92.9228734166667,26.6386356,667,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM556","2017-08-14 17:41:39.0",2625.565603,9228.805042,"I20E_3D_.5U_NSP1",92.4800840333333,26.4260933833333,549,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM832","2017-07-04 18:26:00.0",2322.787913,7626.908306,"I20E_10D_2U_NSP1",76.4484717666667,23.37979855,715,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM559","2017-08-14 16:51:29.0",2650.081562,9309.408969,"I20E_3D_.5U_NSP1",93.15681615,26.8346927,662,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM710","2017-07-23 01:09:28.0",2531.820219,8174.190601,"I20E_10D_2U_NSP1",82.2365100166667,25.5303369833333,537,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM589","2017-08-10 21:48:41.0",2628.05388,9229.771188,"I20E_3D_.5U_NSP1",92.4961864666667,26.4675646666667,548,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM728","2017-07-21 01:28:26.0",2642.074978,9278.12724,"I20E_3D_.5U_NSP1",93.3021206666667,26.7012496333333,571,0,"16APSK - five-sixth",0,3.333,"[3 and above)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1250","2017-03-31 01:51:23.0",2315.418878,7746.972519,"I20E_3D_.5U_NSP1",77.7828753166667,23.2569813,809,200,"8PSK - two-third",0,2,"[2 to 3)",0.2,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM745","2017-07-18 17:47:15.0",2312.887561,7708.339384,"I20E_5D_1U_NSP1",77.1389897333333,23.2147926833333,713,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM872","2017-06-27 00:45:57.0",2510.802535,8075.212187,"I20E_3D_.5U_NSP1",81.25353645,25.18004225,515,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM566","2017-08-12 21:48:08.0",2618.968089,9275.265076,"I20E_3D_.5U_NSP1",93.2544179333333,26.3161348166667,677,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM996","2017-06-10 20:24:46.0",2612.691301,9247.397705,"I20E_3D_.5U_NSP1",92.78996175,26.2115216833333,609,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM997","2017-06-10 18:37:13.0",2644.356975,9254.948404,"I20E_3D_.5U_NSP1",92.9158067333333,26.7392829166667,593,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM570","2017-08-12 16:53:55.0",2648.383751,9293.683483,"I20E_3D_.5U_NSP1",93.5613913833333,26.80639585,665,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM706","2017-07-24 16:40:06.0",2327.608473,7701.310369,"I20E_5D_1U_NSP1",77.0218394833333,23.4601412166667,719,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM850","2017-07-01 17:04:25.0",2527.473867,8167.380853,"I20E_3D_.5U_NSP1",82.1230142166667,25.4578977833333,525,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM664","2017-07-29 22:04:30.0",2625.16451,8009.876181,"I20E_10D_2U_NSP1",80.1646030166667,26.4194085,541,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM545","2017-08-14 23:31:15.0",2660.990348,9190.195767,"I20E_3D_.5U_NSP1",92.5032627833333,27.0165058,547,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM988","2017-06-12 00:01:56.0",2623.457074,9258.287838,"I20E_3D_.5U_NSP1",92.9714639666667,26.3909512333333,611,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM937","2017-06-16 22:49:04.0",2651.286167,9263.069029,"I20E_5D_1U_NSP1",93.0511504833333,26.85476945,566,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM461","2017-08-21 16:02:09.0",2629.594967,9247.189783,"I20E_3D_.5U_NSP1",92.7864963833333,26.49324945,660,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM869","2017-06-27 20:49:13.0",2625.885512,9326.672779,"I20E_3D_.5U_NSP1",93.4445463166667,26.4314252,624,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM656","2017-08-01 19:22:31.0",2648.981723,9283.634232,"I20E_5D_1U_20GB_NSP1",93.3939038666667,26.81636205,545,20000,"8PSK - three-fourth",13994,2.25,"[2 to 3)",6.006,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM733","2017-07-20 17:54:54.0",2653.984591,9210.950149,"I20E_1.5D_.2U_NSP1",92.1825024833333,26.8997431833333,631,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM811","2017-07-07 23:43:00.0",2329.359222,7772.518555,"I20E_5D_1U_NSP1",78.2086425833333,23.4893203666667,752,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1120","2017-05-23 00:33:06.0",2531.322597,8062.5604,"I20E_3D_.5U_NSP1",81.0426733333333,25.5220432833333,511,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM644","2017-08-03 17:23:44.0",2509.882403,8184.082413,"I20E_20D_4U_NSP1",82.40137355,25.1647067166667,481,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM554","2017-08-14 18:27:33.0",2320.466061,7706.176116,"I20E_3D_.5U_NSP1",77.1029352666667,23.3411010166667,734,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM453","2017-08-21 21:52:29.0",2661.160266,9276.945902,"I20E_3D_.5U_NSP1",93.2824317,27.0193377666667,661,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM969","2017-06-13 19:37:00.0",2654.704913,9382.493011,"I20E_3D_.5U_NSP1",94.3748835166667,26.91174855,613,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM650","2017-08-02 19:12:45.0",2642.828351,9262.062002,"I20E_20D_4U_NSP1",93.0343667,26.71380585,645,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM802","2017-07-09 16:04:12.0",2627.433959,9230.508872,"I20E_3D_.5U_NSP1",92.5084812,26.45723265,629,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM774","2017-07-12 20:35:42.0",2302.394831,7727.897491,"I20E_20D_4U_NSP1",77.4649581833333,23.03991385,775,200,"8PSK - fifth-sixth",199,2.5,"[2 to 3)",0.001,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM837","2017-07-02 18:34:18.0",2626.613139,9230.154536,"I20E_5D_1U_NSP1",92.5025756,26.4435523166667,628,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM605","2017-08-08 20:23:38.0",2651.953677,9309.164112,"I20E_3D_.5U_NSP1",93.1527352,26.8658946166667,659,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM822","2017-07-05 23:20:04.0",2305.198695,7715.948116,"I20E_5D_1U_NSP1",77.2658019333333,23.0866449166667,753,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM793","2017-07-10 23:05:41.0",2636.460586,9245.570124,"I20E_5D_1U_20GB_NSP1",92.7595020666667,26.6076764333333,575,20000,"8PSK - fifth-sixth",1565,2.5,"[2 to 3)",18.435,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM597","2017-08-10 17:34:12.0",2314.139849,7609.176076,"I20E_3D_.5U_NSP1",76.1529346,23.23566415,807,0,"8PSK - two-third",0,2,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM1187","2017-04-28 00:14:16.0",2654.436076,9193.397961,"I20E_10D_2U_NSP1",92.5566326833333,26.9072679333333,586,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM734","2017-07-20 16:09:30.0",2319.840781,7757.294021,"I20E_10D_2U_NSP1",77.95490035,23.3306796833333,729,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM480","2017-08-18 17:32:06.0",2530.646107,8107.621076,"I20E_3D_.5U_NSP1",81.1270179333333,25.51076845,526,0,"QPSK - fifth-sixth",0,1.666,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM737","2017-07-19 20:41:14.0",2542.480238,8168.458829,"I20E_20D_4U_NSP1",82.1409804833333,25.7080039666667,476,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM618","2017-08-06 17:15:24.0",2641.309191,9120.273702,"I20E_1.5D_.2U_NSP1",91.3378950333333,26.6884865166667,637,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM755","2017-07-15 16:24:39.0",2528.294328,8182.69127,"I20E_3D_.5U_NSP1",82.3781878333333,25.4715721333333,533,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM499","2017-08-17 16:22:28.0",2493.560019,8167.73364,"I20E_3D_.5U_NSP1",82.128894,25.55933365,490,0,"8PSK - eight-ninth",0,2.666,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM789","2017-07-11 15:58:31.0",2315.867202,7653.050592,"I20E_3D_.5U_NSP1",76.8841765333333,23.2644533666667,772,0,"8PSK - eight-ninth",0,2.666,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM818","2017-07-06 19:52:46.0",2509.688283,8130.569038,"I20E_20D_4U_NSP1",81.5094839666667,25.1614713833333,508,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM868","2017-06-28 00:13:55.0",2642.340267,9208.053958,"I20E_3D_.5U_NSP1",92.1342326333333,26.7056711166667,567,0,"QPSK - ninth-tenth",0,1.8,"[0.5 to 2)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM990","2017-06-11 18:55:55.0",2535.08753,8238.965548,"I20E_5D_1U_20GB_NSP1",82.6494258,25.5847921666667,499,20000,"8PSK - three-fourth",0,2.25,"[2 to 3)",20,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM974","2017-06-13 14:39:36.0",2308.139199,7642.637577,"I20E_3D_.5U_10GB_NSP1",76.7106262833333,23.1356533166667,744,10000,"8PSK - fifth-sixth",3115,2.5,"[2 to 3)",6.885,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM613","2017-08-07 18:26:38.0",2649.528408,9298.336623,"I20E_3D_.5U_NSP1",93.6389437166667,26.8254734666667,669,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM614","2017-08-07 18:13:36.0",2638.792513,9246.449184,"I20E_3D_.5U_NSP1",92.7741530666667,26.6465418833333,682,0,"16APSK - five-sixth",0,3.333,"[3 and above)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM976","2017-06-13 01:17:36.0",2637.415993,9321.448801,"I20E_3D_.5U_NSP1",93.3574800166667,26.6235998833333,616,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM950","2017-06-15 16:46:52.0",2301.297634,7651.298856,"I20E_1.5D_.2U_NSP1",76.8549809333333,23.0216272333333,750,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM798","2017-07-10 14:25:38.0",2633.164364,9205.05655,"I20E_3D_.5U_NSP1",92.0842758333333,26.5527394,563,0,"8PSK - eight-ninth",0,2.666,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM633","2017-08-04 13:32:31.0",2636.095035,9292.833347,"I20E_5D_1U_20GB_NSP1",93.54722245,26.6015839166667,589,20000,"8PSK - three-fourth",8694,2.25,"[2 to 3)",11.306,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM725","2017-07-21 16:40:59.0",2328.994492,7762.336489,"I20E_5D_1U_NSP1",78.0389414833333,23.4832415333333,777,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM992","2017-06-11 03:00:18.0",2650.999941,9168.862345,"I20E_3D_.5U_NSP1",92.14770575,26.8499990166667,612,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM865","2017-06-28 22:54:38.0",2628.187576,9238.39126,"I20E_1.5D_.2U_NSP1",92.6398543333333,26.4697929333333,565,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM680","2017-07-27 19:20:10.0",2632.097132,9262.368164,"I20E_5D_1U_NSP1",93.0394694,26.5349522,639,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM727","2017-07-21 03:45:33.0",2663.540405,7630.977448,"I20E_5D_1U_NSP1",76.5162908,27.05900675,176,0,"8PSK - three-fourth",0,2.25,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM801","2017-07-09 18:02:41.0",2636.053179,9318.26492,"I20E_3D_.5U_NSP1",93.3044153333333,26.6008863166667,633,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM700","2017-07-25 00:24:22.0",2299.287074,7701.108124,"I20E_10D_2U_NSP1",77.0184687333333,23.6547845666667,730,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM781","2017-07-11 22:23:04.0",2625.429288,9333.214855,"I20E_1.5D_.2U_5GB_NSP1",93.5535809166667,26.4238214666667,630,5000,"8PSK - fifth-sixth",4280,2.5,"[2 to 3)",0.72,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM782","2017-07-11 20:32:17.0",2514.421332,8051.610619,"I20E_3D_.5U_NSP1",80.8601769833333,25.2403555333333,528,0,"8PSK - fifth-sixth",0,2.5,"[2 to 3)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM658","2017-07-31 20:49:47.0",2303.958302,7672.161319,"I20E_3D_.5U_NSP1",77.20268865,23.0659717,773,0,"16APSK - five-sixth",0,3.333,"[3 and above)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM771","2017-07-12 22:21:23.0",2644.741599,9283.579075,"I20E_1.5D_.2U_5GB_NSP1",93.3929845833333,26.7456933166667,627,5000,"8PSK - three-fourth",0,2.25,"[2 to 3)",5,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
"Beam 32","TERM591","2017-08-10 20:58:36.0",2633.927223,9271.569404,"I20E_3D_.5U_NSP1",93.1928234,26.5654537166667,573,0,"16APSK - five-sixth",0,3.333,"[3 and above)",0,"< 100GB",77.412615,23.2599333,"Bhopal, India","India"
